name,subindustry,batch,Location1,Year,status,success
Genuity,B2B Software and Services,S21,"Chicago, IL, USA",21,Active,Ongoing
Genomelink,Healthcare -> Consumer Health and Wellness,S21,Remote,21,Active,Ongoing
Telmai,B2B Software and Services,S21,Remote,21,Active,Ongoing
Infina,Financial Technology,S21,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",21,Active,Ongoing
Lumify,Healthcare,S21,Remote,21,Active,Ongoing
Pillar,Healthcare -> Healthcare Services,S21,Remote,21,Active,Ongoing
Tenyks,B2B Software and Services,S21,Remote,21,Active,Ongoing
Chari,Consumer -> Food and Beverage,S21,"Casablanca, Casablanca-Settat, Morocco",21,Active,Ongoing
Noloco,"B2B Software and Services -> Engineering, Product and Design",S21,Remote,21,Active,Ongoing
Litnerd,Education,S21,Remote,21,Active,Ongoing
Dots ðŸ’¸,Financial Technology -> Payments,S21,"San Francisco, CA, USA",21,Active,Ongoing
Revery AI,Consumer -> Social,S21,"Emeryville, CA, USA",21,Active,Ongoing
Diode,B2B Software and Services,S21,Remote,21,Active,Ongoing
Mach9 Robotics,"B2B Software and Services -> Engineering, Product and Design",S21,"Pittsburgh, PA, USA",21,Active,Ongoing
Examedi,Healthcare,S21,"Santiago, Santiago Metropolitan Region, Chile",21,Active,Ongoing
Ancana,"Consumer -> Travel, Leisure and Tourism",S21,Remote,21,Active,Ongoing
Onfolk,B2B Software and Services -> Human Resources,S21,Remote,21,Active,Ongoing
CostCertified,Real Estate and Construction -> Construction,S21,"Calgary, AB, Canada",21,Active,Ongoing
Floatpays Inc,Financial Technology,S21,Remote,21,Active,Ongoing
HitPay,Financial Technology -> Payments,S21,"Singapore, Singapore",21,Active,Ongoing
Coast,B2B Software and Services -> Sales,S21,"Evanston, IL, USA",21,Active,Ongoing
TransAstra Corporation,Industrials -> Aviation and Space,S21,"Los Angeles, CA, USA",21,Active,Ongoing
Float,Financial Technology,S21,Remote,21,Active,Ongoing
The Breakaway,Consumer,S21,Remote,21,Active,Ongoing
Matrubials,Healthcare -> Therapeutics,S21,"Davis, CA, USA",21,Active,Ongoing
Writesonic,B2B Software and Services -> Marketing,S21,Remote,21,Active,Ongoing
Akute Health,Healthcare -> Healthcare IT,S21,Remote,21,Active,Ongoing
outloud.ai,B2B Software and Services -> Retail,S21,Remote,21,Active,Ongoing
Sirka,Healthcare -> Consumer Health and Wellness,S21,Remote,21,Active,Ongoing
Mentum,Financial Technology -> Asset Management,S21,Remote,21,Active,Ongoing
Meticulous,"B2B Software and Services -> Engineering, Product and Design",S21,"London, England, United Kingdom",21,Active,Ongoing
Warrant,B2B Software and Services -> Infrastructure,S21,Remote,21,Active,Ongoing
Spark Studio,Education,S21,"Bengaluru, KA, India",21,Active,Ongoing
Adaptyv Biosystems,Healthcare -> Drug Discovery and Delivery,S21,"Lausanne, VD, Switzerland",21,Active,Ongoing
Endla,"B2B Software and Services -> Engineering, Product and Design",S21,Remote,21,Active,Ongoing
Levo,Financial Technology -> Asset Management,S21,Remote,21,Active,Ongoing
Marble,Real Estate and Construction -> Housing and Real Estate,S21,"Seattle, WA, USA",21,Active,Ongoing
HeyCharge,Industrials -> Energy,S21,"Munich, BY, Germany",21,Active,Ongoing
Heimdal,Industrials -> Climate,S21,"San Francisco, CA, USA",21,Active,Ongoing
Cumbuca,Financial Technology,S21,"SÃ£o Paulo, SP, Brazil",21,Active,Ongoing
Evidently AI,B2B Software and Services -> Analytics,S21,Remote,21,Active,Ongoing
Whaly,B2B Software and Services -> Analytics,S21,"Paris, ÃŽle-de-France, France",21,Active,Ongoing
Payhippo,Financial Technology -> Credit and Lending,S21,Remote,21,Active,Ongoing
PortÃ£o 3,B2B Software and Services -> Finance and Accounting,S21,"UberlÃ¢ndia, MG, Brazil",21,Active,Ongoing
Zensors,B2B Software and Services,S21,"San Francisco, CA, USA",21,Active,Ongoing
Flowly,Healthcare -> Consumer Health and Wellness,S21,"Los Angeles, CA, USA",21,Active,Ongoing
Harmonic Discovery,Healthcare -> Drug Discovery and Delivery,S21,Remote,21,Active,Ongoing
Makani Science,Healthcare -> Medical Devices,S21,"Irvine, CA, USA",21,Active,Ongoing
Fizz,Financial Technology -> Consumer Finance,S21,Remote,21,Active,Ongoing
lapzo,B2B Software and Services -> Human Resources,S21,"Monterrey, N.L., Mexico",21,Active,Ongoing
Astek Diagnostics,Healthcare -> Diagnostics,S21,"Baltimore, MD, USA",21,Active,Ongoing
Freterium,B2B Software and Services -> Supply Chain and Logistics,S21,"Casablanca, Casablanca-Settat, Morocco",21,Active,Ongoing
Digistain,Healthcare -> Diagnostics,S21,"London, England, United Kingdom",21,Active,Ongoing
Protex AI,B2B Software and Services -> Supply Chain and Logistics,S21,"Limerick, County Limerick, Ireland",21,Active,Ongoing
Inflow,Healthcare -> Therapeutics,S21,"New York, NY, USA",21,Active,Ongoing
Vinco,B2B Software and Services -> Human Resources,S21,"Monterrey, N.L., Mexico",21,Active,Ongoing
Aleph,B2B Software and Services -> Finance and Accounting,S21,Remote,21,Active,Ongoing
KaiPod Learning,Education,S21,Remote,21,Active,Ongoing
Kodda,Healthcare -> Consumer Health and Wellness,S21,"Monterrey, N.L., Mexico",21,Active,Ongoing
Aleph Solutions,B2B Software and Services -> Retail,S21,Remote,21,Active,Ongoing
Zoios,B2B Software and Services -> Human Resources,S21,"Copenhagen, Denmark",21,Active,Ongoing
Kurios,Education,S21,"Lima, Callao Region, Peru",21,Active,Ongoing
Encuadrado,B2B Software and Services -> Productivity,S21,Remote,21,Active,Ongoing
Clarity,B2B Software and Services -> Productivity,S21,Remote,21,Active,Ongoing
Dots,B2B Software and Services,S21,"San Francisco, CA, USA",21,Active,Ongoing
Shimmer,Healthcare -> Consumer Health and Wellness,S21,"San Francisco, CA, USA",21,Active,Ongoing
OneSchema,"B2B Software and Services -> Engineering, Product and Design",S21,"San Francisco, CA, USA",21,Active,Ongoing
Arengu,B2B Software and Services,S21,Remote,21,Active,Ongoing
Invezo,B2B Software and Services -> Analytics,S21,"Denver, CO, USA",21,Active,Ongoing
Genei,B2B Software and Services,S21,"London, England, United Kingdom",21,Active,Ongoing
Sled,B2B Software and Services -> Analytics,S21,Remote,21,Active,Ongoing
ShipBlu,B2B Software and Services -> Supply Chain and Logistics,S21,"Cairo, Cairo Governorate, Egypt",21,Active,Ongoing
Whalesync,B2B Software and Services -> Operations,S21,Remote,21,Active,Ongoing
Malloc,B2B Software and Services -> Security,S21,Remote,21,Active,Ongoing
Sequin,Financial Technology -> Consumer Finance,S21,"San Francisco, CA, USA",21,Active,Ongoing
Formance,B2B Software and Services,S21,"Paris, ÃŽle-de-France, France",21,Active,Ongoing
Mergent,"B2B Software and Services -> Engineering, Product and Design",S21,Remote,21,Active,Ongoing
Coinrule,Financial Technology,S21,Remote,21,Active,Ongoing
Infiuss Health,B2B Software and Services,S21,"Lagos, LA, Nigeria",21,Active,Ongoing
Lemonade Finance,Financial Technology -> Banking and Exchange,S21,Remote,21,Active,Ongoing
Momo Medical,Healthcare,S21,"San Francisco, CA, USA",21,Active,Ongoing
Comet Health,Healthcare -> Consumer Health and Wellness,S21,Remote,21,Active,Ongoing
Mable,Healthcare -> Medical Devices,S21,Remote,21,Active,Ongoing
Yemaachi Biotechnology,Healthcare -> Diagnostics,S21,"Accra, Greater Accra Region, Ghana",21,Active,Ongoing
Scispot,B2B Software and Services,S21,Remote,21,Active,Ongoing
LootRush,Consumer -> Gaming,S21,Remote,21,Active,Ongoing
Cartpanda,B2B Software and Services -> Sales,S21,Remote,21,Active,Ongoing
Intellect,Healthcare -> Consumer Health and Wellness,S21,"Singapore, Singapore",21,Active,Ongoing
Hypercontext,B2B Software and Services -> Productivity,S21,Remote,21,Active,Ongoing
Arrow,Financial Technology -> Payments,S21,"Singapore, Singapore",21,Active,Ongoing
Cloudthread,B2B Software and Services -> Analytics,S21,"San Francisco, CA, USA",21,Active,Ongoing
MazumaGo,Financial Technology -> Banking and Exchange,S21,Remote,21,Active,Ongoing
MindFi,B2B Software and Services -> Human Resources,S21,"Singapore, Singapore",21,Active,Ongoing
Monto,B2B Software and Services,S21,Remote,21,Active,Ongoing
Argonaut,B2B Software and Services -> Infrastructure,S21,Remote,21,Active,Ongoing
Apollo,Financial Technology -> Consumer Finance,S21,"San Francisco, CA, USA",21,Active,Ongoing
mello,B2B Software and Services,S21,Remote,21,Active,Ongoing
Matidor.com,B2B Software and Services -> Productivity,S21,Remote,21,Active,Ongoing
inai,Financial Technology -> Payments,S21,Remote,21,Active,Ongoing
Journalize,B2B Software and Services -> Finance and Accounting,S21,Remote,21,Active,Ongoing
Cero,B2B Software and Services,S21,Remote,21,Active,Ongoing
OneStopKitchen,Consumer -> Food and Beverage,S21,"Sunnyvale, CA, USA",21,Active,Ongoing
fluke,Consumer,S21,"SÃ£o Carlos, SP, Brazil",21,Active,Ongoing
DigiBuild,Real Estate and Construction -> Construction,S21,Remote,21,Active,Ongoing
SigmaOS,Consumer,S21,"London, England, United Kingdom",21,Active,Ongoing
Palenca,B2B Software and Services -> Infrastructure,S21,"Mexico City, CDMX, Mexico",21,Active,Ongoing
Cloudanix,B2B Software and Services -> Security,S21,"Sunnyvale, CA, USA",21,Active,Ongoing
TrackChain,B2B Software and Services -> Supply Chain and Logistics,S21,Remote,21,Active,Ongoing
Enso,B2B Software and Services -> Analytics,S21,Remote,21,Active,Ongoing
Monet,Financial Technology,S21,Remote,21,Active,Ongoing
testRigor,"B2B Software and Services -> Engineering, Product and Design",S21,Remote,21,Active,Ongoing
Ivella,Financial Technology -> Consumer Finance,S21,"Santa Monica, CA, USA",21,Active,Ongoing
Glitzi,Consumer -> Home and Personal,S21,"Mexico City, CDMX, Mexico",21,Active,Ongoing
Planet A Foods (ex QOA),Consumer -> Food and Beverage,S21,"Munich, BY, Germany",21,Active,Ongoing
Warpfy,Consumer,S21,Remote,21,Active,Ongoing
Enerjazz,Industrials -> Climate,S21,"Delhi, DL, India",21,Active,Ongoing
Covie,Financial Technology -> Insurance,S21,"Austin, TX, USA",21,Active,Ongoing
Muse,Consumer -> Virtual and Augmented Reality,S21,"Los Angeles, CA, USA",21,Active,Ongoing
Perfekto,Consumer -> Food and Beverage,S21,"Mexico City, CDMX, Mexico",21,Active,Ongoing
Okani,Healthcare -> Consumer Health and Wellness,S21,Remote,21,Active,Ongoing
Pluggy,"B2B Software and Services -> Engineering, Product and Design",S21,Remote,21,Active,Ongoing
Govly,Government,S21,Remote,21,Active,Ongoing
Pideaky,Financial Technology -> Payments,S21,"Monterrey, N.L., Mexico",21,Active,Ongoing
Breadcrumbs.io,B2B Software and Services -> Sales,S21,Remote,21,Active,Ongoing
Monto,Financial Technology,S21,Remote,21,Active,Ongoing
Bree,Financial Technology -> Consumer Finance,S21,"Vancouver, BC, Canada",21,Active,Ongoing
Repool,Financial Technology -> Asset Management,S21,"New York, NY, USA",21,Active,Ongoing
Laudable,B2B Software and Services -> Marketing,S21,Remote,21,Active,Ongoing
Sproutfi,Financial Technology,S21,"SÃ£o Paulo, SP, Brazil",21,Active,Ongoing
SenpAI.GG,Consumer -> Gaming,S21,"Boston, MA, USA",21,Active,Ongoing
Onebrief,B2B Software and Services,S21,Remote,21,Active,Ongoing
Iona Mind,Healthcare,S21,"London, England, United Kingdom",21,Active,Ongoing
Keyri,B2B Software and Services -> Security,S21,Remote,21,Active,Ongoing
Metlo,B2B Software and Services -> Security,S21,"San Francisco, CA, USA",21,Active,Ongoing
Jovian,Education,S21,Remote,21,Active,Ongoing
Playhouse,Real Estate and Construction -> Housing and Real Estate,S21,Remote,21,Active,Ongoing
Dreamerly,"B2B Software and Services -> Engineering, Product and Design",S21,Remote,21,Active,Ongoing
Rinse,Healthcare -> Consumer Health and Wellness,S21,"San Francisco, CA, USA",21,Active,Ongoing
SalaryBox,Financial Technology,S21,"Gurugram, HR, India",21,Active,Ongoing
Hilos,B2B Software and Services -> Marketing,S21,Remote,21,Active,Ongoing
Aqua,Financial Technology,S21,"New York, NY, USA",21,Active,Ongoing
Kaya,B2B Software and Services -> Analytics,S21,Remote,21,Active,Ongoing
Secoda,B2B Software and Services -> Analytics,S21,"Toronto, ON, Canada",21,Active,Ongoing
Locale,Consumer -> Food and Beverage,S21,"San Jose, CA, USA",21,Active,Ongoing
Pirouette Medical,Healthcare -> Drug Discovery and Delivery,S21,"Boston, MA, USA",21,Active,Ongoing
Micro Meat,Industrials -> Agriculture,S21,"Monterrey, N.L., Mexico",21,Active,Ongoing
Kodex,B2B Software and Services -> Legal,S21,Remote,21,Active,Ongoing
Verihubs,"B2B Software and Services -> Engineering, Product and Design",S21,"Jakarta, Jakarta, Indonesia",21,Active,Ongoing
HyperTrader,Financial Technology,S21,Remote,21,Active,Ongoing
Maroo,B2B Software and Services -> Finance and Accounting,S21,Remote,21,Active,Ongoing
Awesomic,B2B Software and Services,S21,"San Francisco, CA, USA",21,Active,Ongoing
Fitia,Healthcare -> Consumer Health and Wellness,S21,Remote,21,Active,Ongoing
trii,Financial Technology -> Banking and Exchange,S21,"Miami, FL, USA",21,Active,Ongoing
Kindamagical,B2B Software and Services,S21,Remote,21,Active,Ongoing
SafeBeat,Healthcare -> Diagnostics,S21,"San Francisco, CA, USA",21,Active,Ongoing
Brite,B2B Software and Services -> Human Resources,S21,Remote,21,Active,Ongoing
Ivy Homes,Real Estate and Construction -> Housing and Real Estate,S21,"Bengaluru, KA, India",21,Active,Ongoing
Commery,Real Estate and Construction -> Housing and Real Estate,S21,Remote,21,Active,Ongoing
Konta.com,B2B Software and Services -> Finance and Accounting,S21,"Monterrey, N.L., Mexico",21,Active,Ongoing
Tavus,B2B Software and Services,S21,Remote,21,Active,Ongoing
Zen,Healthcare -> Consumer Health and Wellness,S21,,21,Active,Ongoing
Patterns,B2B Software and Services -> Infrastructure,S21,"San Francisco, CA, USA",21,Active,Ongoing
Forage,Financial Technology -> Payments,S21,"San Francisco, CA, USA",21,Active,Ongoing
Nexus,Financial Technology -> Consumer Finance,S21,Remote,21,Active,Ongoing
Lariat Data,"B2B Software and Services -> Engineering, Product and Design",S21,"New York, NY, USA",21,Active,Ongoing
Tablevibe,B2B Software and Services -> Retail,S21,Remote,21,Active,Ongoing
DailyBot,B2B Software and Services -> Productivity,S21,Remote,21,Active,Ongoing
RendaloMaq,Real Estate and Construction -> Construction,S21,"Santiago, Santiago Metropolitan Region, Chile",21,Active,Ongoing
Lago,B2B Software and Services -> Finance and Accounting,S21,"Paris, ÃŽle-de-France, France",21,Active,Ongoing
Hypercore,Financial Technology -> Credit and Lending,S21,"Tel Aviv-Yafo, Tel Aviv District, Israel",21,Active,Ongoing
Union54,Financial Technology,S21,Remote,21,Active,Ongoing
StudyStream,Education,S21,Remote,21,Active,Ongoing
Abbot,B2B Software and Services -> Sales,S21,Remote,21,Active,Ongoing
InstaKin,Financial Technology -> Consumer Finance,S21,Remote,21,Active,Ongoing
SnapCalorie,Consumer,S21,"New York, NY, USA",21,Active,Ongoing
Anakin,B2B Software and Services -> Retail,S21,"New York, NY, USA",21,Active,Ongoing
Bite Ninja,B2B Software and Services,S21,"Memphis, TN, USA",21,Active,Ongoing
REPROSENT,Healthcare,S21,Remote,21,Active,Ongoing
Epinoma,Healthcare,S21,"San Francisco, CA, USA",21,Active,Ongoing
Watu,B2B Software and Services -> Sales,S21,"New York, NY, USA",21,Active,Ongoing
MadEats,Consumer -> Food and Beverage,S21,"Makati, NCR, Philippines",21,Active,Ongoing
Sleek,Financial Technology -> Consumer Finance,S21,"Toronto, ON, Canada",21,Active,Ongoing
Keeper,B2B Software and Services -> Finance and Accounting,S21,Remote,21,Active,Ongoing
Strive Math,Education,S21,Remote,21,Active,Ongoing
PlusIdentity,B2B Software and Services -> Security,S21,"New York, NY, USA",21,Active,Ongoing
Cabal,B2B Software and Services,S21,Remote,21,Active,Ongoing
V-Flow Medical,Healthcare -> Medical Devices,S21,Remote,21,Active,Ongoing
Kitchenful,Consumer -> Food and Beverage,S21,Remote,21,Active,Ongoing
AppX,Education,S21,"New Delhi, DL, India",21,Active,Ongoing
Neodocs,Healthcare,S21,"MH, India",21,Active,Ongoing
AlgoUniversity,Education,S21,"Hyderabad, Telangana, India",21,Active,Ongoing
Swipe,B2B Software and Services -> Finance and Accounting,S21,"Hyderabad, Telangana, India",21,Active,Ongoing
Echoes HQ,"B2B Software and Services -> Engineering, Product and Design",S21,Remote,21,Active,Ongoing
Advantage Club,B2B Software and Services -> Human Resources,S21,"San Francisco, CA, USA",21,Active,Ongoing
Nino Foods,Consumer -> Food and Beverage,S21,"MH, India",21,Active,Ongoing
Rivia.AI,B2B Software and Services -> Marketing,S21,"Bengaluru, KA, India",21,Active,Ongoing
BLUUMBIO,Healthcare -> Industrial Bio,S21,"Berkeley, CA, USA",21,Active,Ongoing
Parallel Bio,Healthcare -> Drug Discovery and Delivery,S21,"Cambridge, MA, USA",21,Active,Ongoing
Zazos,B2B Software and Services -> Human Resources,S21,"SÃ£o Paulo, SP, Brazil",21,Active,Ongoing
Instacrops,Industrials -> Agriculture,S21,"Santiago, Santiago Metropolitan Region, Chile",21,Active,Ongoing
BoldVoice,Consumer,S21,"New York, NY, USA",21,Active,Ongoing
SalaryBook,B2B Software and Services,S21,"Bengaluru, KA, India",21,Active,Ongoing
Zeit Medical,Healthcare -> Medical Devices,S21,"Redwood City, CA, USA",21,Active,Ongoing
Atmana,Consumer,S21,Remote,21,Active,Ongoing
ODWEN,B2B Software and Services -> Supply Chain and Logistics,S21,"Delhi, DL, India",21,Active,Ongoing
Deed,B2B Software and Services -> Human Resources,S21,"New York, NY, USA",21,Active,Ongoing
PropReturns,Real Estate and Construction -> Housing and Real Estate,S21,"MH, India",21,Active,Ongoing
Coulomb AI,B2B Software and Services,S21,"Bengaluru, KA, India",21,Active,Ongoing
Mailmodo,B2B Software and Services -> Marketing,S21,Remote,21,Active,Ongoing
Akudo,Financial Technology -> Payments,S21,"Bengaluru, KA, India",21,Active,Ongoing
Koshex,Financial Technology -> Asset Management,S21,"Bengaluru, KA, India",21,Active,Ongoing
RoverX,Financial Technology -> Consumer Finance,S21,"Bengaluru, KA, India",21,Active,Ongoing
Kiddernet (prev Kalam Labs),Education,S21,India,21,Active,Ongoing
FrontPage,Financial Technology -> Asset Management,S21,"Bengaluru, KA, India",21,Active,Ongoing
Levro,Financial Technology -> Banking and Exchange,S21,"San Francisco, CA, USA",21,Active,Ongoing
Ananya Health,Healthcare -> Medical Devices,S21,"San Francisco, CA, USA",21,Active,Ongoing
Flowbo,Financial Technology -> Consumer Finance,S21,"Los Angeles, CA, USA",21,Active,Ongoing
Buzzle,"B2B Software and Services -> Engineering, Product and Design",S21,Remote,21,Active,Ongoing
