name,industry,subindustry,industries/0,industries/1,tags/0,tags/1,highlight_black,highlight_latinx,highlight_women,batch_season,batch_year,first_loc,region,top_acq_pub
Elementary,B2B Software and Services,B2B Software and Services -> Analytics,B2B Software and Services,Analytics,Data Engineering,Analytics,FALSE,FALSE,TRUE,W,22,"Tel Aviv-Yafo, Tel Aviv District, Israel",Israel,0
Vista,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Identity,,FALSE,FALSE,TRUE,W,22,Remote,United States of America,0
shopr.tv,Consumer,Consumer,Consumer,,E-commerce,Marketplace,FALSE,FALSE,FALSE,W,22,"Bengaluru, KA, India",India,0
Oto,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Digital Health,Health Tech,FALSE,FALSE,FALSE,W,22,"London, England, United Kingdom",United Kingdom,0
Lexter.ai,B2B Software and Services,B2B Software and Services -> Legal,B2B Software and Services,Legal,LegalTech,Machine Learning,FALSE,TRUE,FALSE,W,22,Remote,Brazil,0
Cerebrium,B2B Software and Services,B2B Software and Services -> Analytics,B2B Software and Services,Analytics,Machine Learning,Analytics,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Sribuu,Financial Technology,Financial Technology,Financial Technology,,Consumer,Machine Learning,FALSE,FALSE,TRUE,W,22,Remote,Indonesia,0
haddock,B2B Software and Services,B2B Software and Services -> Office Management,B2B Software and Services,Office Management,Fintech,SaaS,FALSE,FALSE,FALSE,W,22,"Barcelona, CT, Spain",Spain,0
Inedit (Brandazine),Consumer,Consumer -> Content,Consumer,Content,Sustainable Fashion,Consumer,FALSE,FALSE,FALSE,W,22,"Seoul, South Korea",South Korea,0
Criya,B2B Software and Services,B2B Software and Services,B2B Software and Services,,SaaS,,FALSE,FALSE,TRUE,W,22,"San Jose, CA, USA",United States of America,0
Philippo,Real Estate and Construction,Real Estate and Construction,Real Estate and Construction,,Proptech,Fintech,FALSE,TRUE,FALSE,W,22,"Santiago, Santiago Metropolitan Region, Chile",Chile,0
Munily,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,Proptech,,FALSE,TRUE,FALSE,W,22,Remote,Panama,0
celeri,B2B Software and Services,B2B Software and Services -> Operations,B2B Software and Services,Operations,Fintech,SaaS,FALSE,FALSE,FALSE,W,22,"Buenos Aires, CABA, Argentina",Argentina,0
Pyrls,Healthcare,Healthcare -> Healthcare IT,Healthcare,Healthcare IT,Healthcare,SaaS,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Unlayer,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,SaaS,Developer Tools,FALSE,FALSE,FALSE,W,22,"San Francisco, CA, USA",United States of America,0
Happl,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,HR Tech,Insurance,FALSE,FALSE,FALSE,W,22,"London, England, United Kingdom",United Kingdom,0
Fieldproxy,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Productivity,SaaS,FALSE,FALSE,FALSE,W,22,"Chennai, TN, India",India,0
Speakify,Education,Education,Education,,Consumer,AI-Enhanced Learning,FALSE,FALSE,FALSE,W,22,Remote,India,0
UpBanx,Financial Technology,Financial Technology,Financial Technology,,Fintech,Marketplace,FALSE,FALSE,FALSE,W,22,Remote,Indonesia,0
Emigre,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,Consumer,Neobank,FALSE,FALSE,FALSE,W,22,"Palo Alto, CA, USA",United States of America,0
Whiz,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,Neobank,Consumer,FALSE,FALSE,TRUE,W,22,"Jakarta, Jakarta, Indonesia",Indonesia,0
Valari,Financial Technology,Financial Technology,Financial Technology,,B2B,Fintech,FALSE,TRUE,FALSE,W,22,Remote,Mexico,0
Ankr Health,Healthcare,Healthcare,Healthcare,,Telehealth,Artifical Intelligence,FALSE,FALSE,TRUE,W,22,Remote,United States of America,0
Iron Leap,B2B Software and Services,B2B Software and Services -> Operations,B2B Software and Services,Operations,Data Engineering,FinOps,FALSE,FALSE,FALSE,W,22,"San Francisco, CA, USA",United States of America,0
Hyperbeam,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Virtual Reality,eLearning,FALSE,FALSE,FALSE,W,22,Remote,Canada,0
Bobidi,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Artifical Intelligence,AIOps,FALSE,FALSE,FALSE,W,22,"Seoul, Seoul, South Korea",South Korea,0
Dioptra.ai,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Computer Vision,NLP,FALSE,FALSE,TRUE,W,22,"New York, NY, USA",United States of America,0
Atlas,B2B Software and Services,B2B Software and Services -> Operations,B2B Software and Services,Operations,B2B,SaaS,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Shuttle Central,Consumer,"Consumer -> Travel, Leisure and Tourism",Consumer,"Travel, Leisure and Tourism",Marketplace,B2B,FALSE,TRUE,FALSE,W,22,"CancÃºn, Q.R., Mexico",Mexico,0
Orca,Financial Technology,Financial Technology,Financial Technology,,Fintech,Neobank,FALSE,FALSE,FALSE,W,22,"Austin, TX, USA",United States of America,0
Miggos,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Fintech,Marketplace,FALSE,FALSE,FALSE,W,22,"SÃ£o Paulo, SP, Brazil",Brazil,0
Ozone,Consumer,Consumer,Consumer,,Design Tools,Collaboration,FALSE,FALSE,FALSE,W,22,"San Francisco, CA, USA",United States of America,0
Instant Domains,Consumer,Consumer -> Social,Consumer,Social,Consumer,SaaS,FALSE,FALSE,FALSE,W,22,"Victoria, BC, Canada",Canada,0
Corveus Medical,Healthcare,Healthcare -> Medical Devices,Healthcare,Medical Devices,Medical Devices,,FALSE,FALSE,FALSE,W,22,"Houston, TX, USA",United States of America,0
Alixia,Healthcare,Healthcare -> Therapeutics,Healthcare,Therapeutics,Drug discovery,Oncology,FALSE,FALSE,TRUE,W,22,"San Francisco, CA, USA",United States of America,0
HypaHub,B2B Software and Services,B2B Software and Services -> Analytics,B2B Software and Services,Analytics,Biotech,Machine Learning,FALSE,FALSE,FALSE,W,22,"Sunnyvale, CA, USA",United States of America,0
Myria,Consumer,Consumer,Consumer,,Marketplace,Community,TRUE,FALSE,FALSE,W,22,Remote,United States of America,0
Vendoo,Consumer,Consumer,Consumer,,SaaS,E-commerce,TRUE,TRUE,FALSE,W,22,Remote,United States of America,0
Heyfood,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,SaaS,Consumer,TRUE,FALSE,FALSE,W,22,"Ibadan, YO, Nigeria",Nigeria,0
Touch and Pay Technologies Limited,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,Payments,Fintech,TRUE,FALSE,FALSE,W,22,"Lagos, LA, Nigeria",Nigeria,0
JumpWire,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,Security,API,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Kaso (formerly Elkaso),B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Food Tech,Supply Chain,FALSE,FALSE,FALSE,W,22,"Dubai, United Arab Emirates",United Arab Emirates,0
CUTR,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Manufacturing,Marketplace,FALSE,FALSE,FALSE,W,22,"Amsterdam, NH, Netherlands",Netherlands,0
Koala,Education,Education,Education,,Marketplace,Metaverse,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Castia,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Proptech,Fintech,FALSE,TRUE,FALSE,W,22,"Mexico City, CDMX, Mexico",Mexico,0
Vance,Financial Technology,Financial Technology -> Consumer Finance,Financial Technology,Consumer Finance,Fintech,,FALSE,FALSE,FALSE,W,22,"Bengaluru, KA, India",India,0
Rownd,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,Privacy,Security,FALSE,FALSE,TRUE,W,22,"Raleigh, NC, USA",United States of America,0
Onyx Private,Financial Technology,Financial Technology,Financial Technology,,Fintech,,FALSE,TRUE,FALSE,W,22,"Miami, FL, USA",United States of America,0
Industrial Next,Industrials,Industrials -> Manufacturing and Robotics,Industrials,Manufacturing and Robotics,Hard Tech,Artifical Intelligence,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Invert,Healthcare,Healthcare -> Industrial Bio,Healthcare,Industrial Bio,Synthetic Biology,Biotech,FALSE,FALSE,FALSE,W,22,"Copenhagen, Denmark",Denmark,0
DynamoFL,B2B Software and Services,B2B Software and Services,B2B Software and Services,,Privacy,Data Engineering,FALSE,FALSE,FALSE,W,22,"San Francisco, CA, USA",United States of America,0
Seabound,Industrials,Industrials -> Climate,Industrials,Climate,Hard Tech,Climate,FALSE,FALSE,TRUE,W,22,"London, England, United Kingdom",United Kingdom,0
HomeRoom,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Real Estate,Proptech,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Dropezy,Consumer,Consumer,Consumer,,E-commerce,Delivery,FALSE,FALSE,TRUE,W,22,"Jakarta, Jakarta, Indonesia",Indonesia,0
Harmoney,Financial Technology,Financial Technology,Financial Technology,,Fintech,B2B,FALSE,FALSE,FALSE,W,22,"MH, India",India,0
TeamOut,B2B Software and Services,B2B Software and Services,B2B Software and Services,,Travel,Marketplace,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Skillza,Education,Education,Education,,Education,,FALSE,FALSE,FALSE,W,22,Remote,United Arab Emirates,0
Kindly,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Fertility Tech,Consumer Health Services,FALSE,FALSE,FALSE,W,22,"Bengaluru, KA, India",India,0
Gym Class - by IRL Studios,Consumer,Consumer -> Virtual and Augmented Reality,Consumer,Virtual and Augmented Reality,Social,Virtual Reality,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Fleetzero,Industrials,Industrials,Industrials,,Climate,,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Pursuit,Consumer,"Consumer -> Travel, Leisure and Tourism",Consumer,"Travel, Leisure and Tourism",Marketplace,Sports Tech,FALSE,FALSE,FALSE,W,22,"Denver, CO, USA",United States of America,0
Yezza,B2B Software and Services,B2B Software and Services,B2B Software and Services,,B2B,E-commerce,FALSE,FALSE,FALSE,W,22,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Malaysia,0
Nyckel,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Machine Learning,API,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
NudgeLabs,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,Biometrics,Mental Health Tech,FALSE,FALSE,TRUE,W,22,"Stockholm, Stockholm County, Sweden",Sweden,0
Spinach.io,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Remote Work,Productivity,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Blaze,B2B Software and Services,B2B Software and Services,B2B Software and Services,,B2B,SaaS,FALSE,FALSE,TRUE,W,22,Remote,United States of America,0
Sarus,B2B Software and Services,B2B Software and Services -> Analytics,B2B Software and Services,Analytics,Data Engineering,Analytics,FALSE,FALSE,FALSE,W,22,"Paris, ÃŽle-de-France, France",France,0
bipi,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Retail,Analytics,FALSE,FALSE,TRUE,W,22,"Jakarta, Jakarta, Indonesia",Indonesia,0
Nest Genomics,Healthcare,Healthcare -> Healthcare IT,Healthcare,Healthcare IT,Health Tech,Genomics,FALSE,FALSE,TRUE,W,22,Remote,United States of America,0
Brown Foods,Healthcare,Healthcare -> Industrial Bio,Healthcare,Industrial Bio,Food Tech,Cellular Agriculture,FALSE,FALSE,TRUE,W,22,"Boston, MA, USA",United States of America,0
Arda,Financial Technology,Financial Technology,Financial Technology,,DeFi,Fintech,FALSE,FALSE,FALSE,W,22,Remote,India,0
Perl Street,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,Climate,,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Transfez,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,SaaS,Fintech,FALSE,FALSE,FALSE,W,22,"Jakarta, Jakarta, Indonesia",Indonesia,0
Proper,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,Fintech,B2B,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Segna,B2B Software and Services,B2B Software and Services,B2B Software and Services,,B2B,SaaS,FALSE,FALSE,FALSE,W,22,"Auckland, Auckland, New Zealand",New Zealand,0
Wagetap,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,Fintech,Consumer,FALSE,FALSE,FALSE,W,22,"Sydney, NSW, Australia",Australia,0
Loops,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,Email,,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
VacationHomeRents,Consumer,"Consumer -> Travel, Leisure and Tourism",Consumer,"Travel, Leisure and Tourism",Travel,Consumer,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Zywa,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,Fintech,Neobank,FALSE,FALSE,TRUE,W,22,"Dubai, United Arab Emirates",United Arab Emirates,0
Toolchest,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Drug discovery,Developer Tools,FALSE,FALSE,FALSE,W,22,Remote,United States of America,0
Shinkei Systems,Industrials,Industrials -> Agriculture,Industrials,Agriculture,Food Tech,Agriculture,FALSE,FALSE,FALSE,W,22,"New York, NY, USA",United States of America,0
Craniometrix,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Health Tech,Neurotechnology,FALSE,FALSE,FALSE,W,22,"New York, NY, USA",United States of America,0
Engage Bio,Healthcare,Healthcare -> Therapeutics,Healthcare,Therapeutics,Biotech,Synthetic Biology,FALSE,FALSE,TRUE,W,22,"Santa Clara, CA, USA",United States of America,0
